enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Xgrp
2800.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,11,50-99,Funded Startup,2,62.0,0.0,train
5366.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,81.0,0.0,train
15705.0,city_162,0.767,Male,Has relevant experience,Full time course,Graduate,STEM,3,<10,Funded Startup,2,71.0,1.0,train
13484.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,72.0,0.0,train
11347.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,45.0,0.0,train
24895.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,4,500-999,NGO,2,17.0,1.0,train
13858.0,city_16,0.91,,Has relevant experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,146.0,0.0,train
10611.0,city_71,0.884,Female,No relevant experience,no_enrollment,Phd,STEM,>20,50-99,Public Sector,>4,27.0,0.0,train
19645.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,23.0,1.0,train
17585.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,8.0,0.0,train
32241.0,city_103,0.92,Male,Has relevant experience,,Graduate,STEM,8,10000+,Public Sector,never,36.0,0.0,train
12794.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,72.0,0.0,train
21596.0,city_16,0.91,Male,No relevant experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,never,44.0,0.0,train
6665.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,50.0,1.0,train
7194.0,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,16.0,0.0,train
2929.0,city_73,0.754,Male,Has relevant experience,Full time course,Graduate,STEM,10,,,2,31.0,1.0,train
33054.0,city_103,0.92,Male,No relevant experience,Full time course,High School,,2,,,1,9.0,0.0,train
8585.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Other,1,14.0,0.0,train
15942.0,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,7,,Public Sector,2,310.0,0.0,train
16470.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,94.0,0.0,train
21956.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,9.0,1.0,train
21692.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,<10,Funded Startup,1,88.0,0.0,train
32945.0,city_114,0.926,Male,Has relevant experience,Part time course,Graduate,STEM,<1,,,2,26.0,1.0,train
11530.0,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,5,500-999,Pvt Ltd,1,11.0,0.0,train
21105.0,city_41,0.8270000000000001,,No relevant experience,no_enrollment,Masters,Business Degree,2,1000-4999,Pvt Ltd,1,36.0,0.0,train
17639.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,44.0,0.0,train
22181.0,city_44,0.725,,No relevant experience,Full time course,Graduate,Other,7,,,never,112.0,1.0,train
5176.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,2,46.0,1.0,train
17931.0,city_36,0.893,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,28.0,1.0,train
10923.0,city_13,0.8270000000000001,Male,Has relevant experience,no_enrollment,Masters,STEM,20,10/49,Early Stage Startup,1,22.0,0.0,train
18686.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,,,1,44.0,0.0,train
16404.0,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,3,32.0,0.0,train
3353.0,city_16,0.91,Male,Has relevant experience,no_enrollment,High School,,19,100-500,Public Sector,>4,23.0,0.0,train
24107.0,city_160,0.92,Male,Has relevant experience,,Graduate,STEM,13,,,>4,47.0,1.0,train
3029.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,2,78.0,0.0,train
24377.0,city_114,0.926,,Has relevant experience,no_enrollment,Masters,Other,7,1000-4999,Pvt Ltd,never,57.0,0.0,train
11709.0,city_24,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,69.0,0.0,train
6278.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,>20,10000+,Public Sector,>4,69.0,0.0,train
6157.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Phd,STEM,12,<10,Funded Startup,1,51.0,0.0,train
4487.0,city_105,0.794,Male,Has relevant experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,84.0,0.0,train
8111.0,city_16,0.91,,Has relevant experience,no_enrollment,Graduate,STEM,>20,10/49,,,42.0,0.0,train
19832.0,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,11,50-99,Pvt Ltd,1,9.0,0.0,train
30630.0,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,10,,,>4,6.0,1.0,train
18835.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,No Major,3,,,1,33.0,1.0,train
23987.0,city_152,0.698,Male,No relevant experience,Full time course,Graduate,STEM,3,10/49,,1,55.0,1.0,train
24671.0,city_103,0.92,Male,No relevant experience,no_enrollment,Masters,Humanities,20,100-500,NGO,4,35.0,0.0,train
17679.0,city_36,0.893,Male,No relevant experience,no_enrollment,Graduate,STEM,2,,,never,222.0,0.0,train
21192.0,city_114,0.926,,No relevant experience,Full time course,Graduate,STEM,7,,,2,212.0,0.0,train
4029.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,never,250.0,0.0,train
28907.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,3,36.0,0.0,train
7826.0,city_36,0.893,Male,Has relevant experience,no_enrollment,High School,,12,,,2,4.0,0.0,train
20728.0,city_11,0.55,Male,Has relevant experience,no_enrollment,Masters,STEM,8,,,2,80.0,0.0,train
15217.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,7,,,never,44.0,1.0,train
19737.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,33.0,0.0,train
10333.0,city_115,0.789,Male,No relevant experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,46.0,0.0,train
31422.0,city_123,0.738,Male,Has relevant experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,39.0,0.0,train
5763.0,city_149,0.6890000000000001,Male,Has relevant experience,no_enrollment,Primary School,,16,,,>4,154.0,0.0,train
10648.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,never,111.0,0.0,train
1922.0,city_19,0.682,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,88.0,1.0,train
8237.0,city_50,0.8959999999999999,,No relevant experience,Full time course,High School,,2,,,1,20.0,1.0,train
26505.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,,,1,8.0,0.0,train
4198.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,42.0,0.0,train
12512.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,6,,,2,74.0,1.0,train
6866.0,city_103,0.92,Male,No relevant experience,no_enrollment,,,4,,,never,154.0,0.0,train
19120.0,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,5,,,1,116.0,0.0,train
13759.0,city_67,0.855,Male,Has relevant experience,no_enrollment,High School,,7,5000-9999,Pvt Ltd,2,57.0,0.0,train
3436.0,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,12.0,0.0,train
9290.0,city_162,0.767,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,,,>4,23.0,0.0,train
10515.0,city_21,0.624,Female,Has relevant experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,2,7.0,1.0,train
20766.0,city_145,0.555,,Has relevant experience,no_enrollment,,,3,50-99,Pvt Ltd,2,5.0,1.0,train
10364.0,city_114,0.926,,Has relevant experience,no_enrollment,High School,,11,10000+,Other,>4,107.0,0.0,train
8906.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,2,11.0,0.0,train
4182.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,85.0,0.0,train
28141.0,city_21,0.624,,No relevant experience,no_enrollment,,,2,,,never,72.0,0.0,train
12943.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,50.0,0.0,train
26762.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,2,73.0,0.0,train
22100.0,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,2,156.0,0.0,train
5549.0,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,Arts,>20,1000-4999,NGO,>4,172.0,0.0,train
8001.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,74.0,0.0,train
14176.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,3,,,2,4.0,1.0,train
20988.0,city_103,0.92,Male,No relevant experience,Part time course,High School,,3,,,1,24.0,1.0,train
10096.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,,,>4,99.0,0.0,train
18688.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,2,,Pvt Ltd,1,2.0,1.0,train
32990.0,city_21,0.624,,Has relevant experience,Full time course,,,3,,Early Stage Startup,>4,132.0,1.0,train
18908.0,city_114,0.926,Male,No relevant experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37.0,0.0,train
8739.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,19,500-999,Early Stage Startup,>4,94.0,0.0,train
29900.0,city_11,0.55,,No relevant experience,Full time course,Graduate,STEM,3,,,never,14.0,1.0,train
6372.0,city_13,0.8270000000000001,Male,No relevant experience,no_enrollment,Masters,STEM,7,<10,,1,44.0,0.0,train
15178.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,80.0,0.0,train
9226.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,Other,1,<10,,,24.0,1.0,train
819.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,3,27.0,1.0,train
6014.0,city_158,0.7659999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,,,1,154.0,0.0,train
7537.0,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,11,,,1,55.0,0.0,train
30685.0,city_103,0.92,,Has relevant experience,,,,6,,,,156.0,0.0,train
31595.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,58.0,0.0,train
23812.0,city_28,0.939,Male,Has relevant experience,Full time course,High School,,8,,,never,180.0,0.0,train
16712.0,city_74,0.579,Male,Has relevant experience,no_enrollment,Masters,Humanities,10,,,never,27.0,0.0,train
7174.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,5000-9999,NGO,2,246.0,0.0,train
28081.0,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,4.0,0.0,train
1218.0,city_99,0.915,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,128.0,0.0,train
8899.0,city_160,0.92,,No relevant experience,no_enrollment,Primary School,,<1,,,never,53.0,0.0,train
5181.0,city_101,0.5579999999999999,Male,No relevant experience,no_enrollment,Primary School,,4,,,1,40.0,1.0,train
840.0,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,1,102.0,0.0,train
2935.0,city_67,0.855,Male,No relevant experience,Full time course,High School,,7,,,1,55.0,1.0,train
5107.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,143.0,0.0,train
4822.0,city_91,0.691,,Has relevant experience,Full time course,Graduate,STEM,4,,NGO,,34.0,1.0,train
31920.0,city_83,0.923,Male,No relevant experience,Full time course,Masters,STEM,4,,,1,83.0,0.0,train
29220.0,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,3,,,never,9.0,0.0,train
21501.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,2,81.0,1.0,train
13500.0,city_11,0.55,,Has relevant experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,62.0,1.0,train
5210.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,12.0,0.0,train
10443.0,city_75,0.939,Female,Has relevant experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,2,41.0,0.0,train
11068.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,9,,,never,100.0,1.0,train
27205.0,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,9,,,never,75.0,1.0,train
9921.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,9,,Public Sector,4,86.0,0.0,train
10186.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,3,54.0,0.0,train
28508.0,city_21,0.624,,No relevant experience,Full time course,High School,,3,,,never,145.0,0.0,train
24021.0,city_165,0.903,Male,Has relevant experience,no_enrollment,Phd,STEM,4,5000-9999,Public Sector,2,21.0,1.0,train
31611.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,44.0,1.0,train
16681.0,city_138,0.836,Female,Has relevant experience,no_enrollment,Phd,Humanities,18,50-99,Pvt Ltd,>4,23.0,0.0,train
12895.0,city_114,0.926,Male,Has relevant experience,Part time course,High School,,15,50-99,Pvt Ltd,3,72.0,0.0,train
19356.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,4,65.0,0.0,train
27663.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,24.0,0.0,train
25779.0,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,17,,Public Sector,4,20.0,0.0,train
24349.0,city_173,0.878,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,3,8.0,0.0,train
25613.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,2,104.0,0.0,train
27310.0,city_21,0.624,Male,No relevant experience,Full time course,High School,,4,,,never,44.0,0.0,train
16109.0,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,74.0,1.0,train
30452.0,city_27,0.848,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,8.0,0.0,train
9378.0,city_28,0.939,Other,No relevant experience,Full time course,Graduate,No Major,2,50-99,Pvt Ltd,1,45.0,0.0,train
2688.0,city_73,0.754,Male,Has relevant experience,Full time course,Graduate,STEM,4,,,never,7.0,1.0,train
21183.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,68.0,0.0,train
8221.0,city_83,0.923,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,24.0,0.0,train
4266.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,65.0,0.0,train
15775.0,city_103,0.92,Other,Has relevant experience,no_enrollment,Graduate,Arts,4,50-99,Funded Startup,1,31.0,0.0,train
6604.0,city_173,0.878,,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,2,4.0,0.0,train
31510.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,86.0,0.0,train
19544.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,258.0,1.0,train
10321.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,42.0,0.0,train
5464.0,city_117,0.698,,Has relevant experience,Full time course,,,1,<10,Early Stage Startup,1,112.0,0.0,train
17611.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,6,,,2,47.0,1.0,train
11664.0,city_50,0.8959999999999999,,No relevant experience,no_enrollment,High School,,2,100-500,Pvt Ltd,2,27.0,0.0,train
15407.0,city_90,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,,1,6.0,1.0,train
21266.0,city_103,0.92,,Has relevant experience,Full time course,Graduate,STEM,4,,,1,55.0,1.0,train
25555.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,,Public Sector,2,107.0,1.0,train
32348.0,city_128,0.527,Male,No relevant experience,no_enrollment,Masters,STEM,4,,,3,48.0,0.0,train
3858.0,city_21,0.624,,No relevant experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,4.0,1.0,train
29955.0,city_155,0.556,,Has relevant experience,,Graduate,STEM,3,50-99,Pvt Ltd,1,50.0,1.0,train
19583.0,city_160,0.92,Male,Has relevant experience,Full time course,High School,,15,10/49,Funded Startup,2,33.0,0.0,train
12785.0,city_50,0.8959999999999999,Male,No relevant experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,11.0,0.0,train
21361.0,city_19,0.682,,No relevant experience,no_enrollment,Graduate,STEM,4,,,1,34.0,1.0,train
11823.0,city_134,0.698,Male,No relevant experience,,,,3,,,never,37.0,0.0,train
28681.0,city_103,0.92,Female,No relevant experience,no_enrollment,Graduate,STEM,1,,,1,23.0,1.0,train
5030.0,city_24,0.698,Male,No relevant experience,Full time course,Graduate,STEM,3,,,never,11.0,0.0,train
17170.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,10/49,Pvt Ltd,>4,57.0,0.0,train
16653.0,city_70,0.698,,Has relevant experience,no_enrollment,Graduate,STEM,2,1000-4999,Other,1,140.0,1.0,train
16347.0,city_21,0.624,,No relevant experience,Full time course,Masters,STEM,1,,,never,16.0,0.0,train
25439.0,city_23,0.899,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,32.0,0.0,train
12595.0,city_23,0.899,,Has relevant experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,,39.0,0.0,train
11985.0,city_20,0.7959999999999999,,No relevant experience,no_enrollment,,,1,100-500,,,88.0,0.0,train
20813.0,city_150,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,20.0,0.0,train
24516.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,18.0,0.0,train
17887.0,city_11,0.55,Male,Has relevant experience,,,,3,,,,28.0,1.0,train
18968.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,Arts,12,50-99,Pvt Ltd,3,28.0,0.0,train
13347.0,city_21,0.624,,Has relevant experience,,,,9,10/49,Early Stage Startup,1,2.0,1.0,train
3163.0,city_61,0.913,,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,116.0,0.0,train
22439.0,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,24.0,0.0,train
1323.0,city_36,0.893,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1,26.0,0.0,train
32115.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,24.0,0.0,train
28992.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,330.0,0.0,train
5703.0,city_21,0.624,,No relevant experience,Full time course,Graduate,STEM,3,,,never,44.0,0.0,train
382.0,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,107.0,0.0,train
2075.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,11.0,1.0,train
32708.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,,,1,107.0,0.0,train
5562.0,city_73,0.754,,No relevant experience,no_enrollment,Primary School,,2,,Pvt Ltd,never,102.0,0.0,train
24662.0,city_98,0.949,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,2,158.0,0.0,train
8887.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,59.0,1.0,train
